cdate,cp,pctlead,pred_linr,pred_logr
2003-08-18,999.740000,0.261100,0.051354,0.472047
2003-08-19,1002.350000,-0.204500,0.015802,0.482531
2003-08-20,1000.300000,0.296900,0.004727,0.485827
2003-08-21,1003.270000,-1.017700,-0.004205,0.490226
2003-08-22,993.060000,0.065500,0.021731,0.506259
2003-08-25,993.710000,0.303900,0.058689,0.483194
2003-08-26,996.730000,0.006000,0.061066,0.503925
2003-08-27,996.790000,0.607000,0.049570,0.491708
2003-08-28,1002.840000,0.515500,0.003516,0.496652
2003-08-29,1008.010000,1.386900,0.007761,0.510680
2003-09-02,1021.990000,0.418800,0.041334,0.488334
2003-09-03,1026.270000,0.165600,0.012264,0.491057
2003-09-04,1027.970000,-0.640100,-0.026562,0.477700
2003-09-05,1021.390000,1.003500,-0.028692,0.490529
2003-09-08,1031.640000,-0.821000,0.051037,0.480897
2003-09-09,1023.170000,-1.197300,0.050142,0.482668
2003-09-10,1010.920000,0.544100,0.003349,0.477292
2003-09-11,1016.420000,0.217400,0.005644,0.505111
2003-09-12,1018.630000,-0.375000,0.066258,0.515319
2003-09-15,1014.810000,1.429800,0.070207,0.486698
2003-09-16,1029.319900,-0.325500,0.018788,0.505437
2003-09-17,1025.970000,1.326500,0.056633,0.513335
2003-09-18,1039.580000,-0.315500,0.010457,0.487539
2003-09-19,1036.300000,-1.300800,-0.008277,0.507993
2003-09-22,1022.820000,0.607100,0.047815,0.482562
2003-09-23,1029.030000,-1.909600,0.030260,0.494904
2003-09-24,1009.380000,-0.605300,0.088091,0.515081
2003-09-25,1003.270000,-0.639900,0.024384,0.481299
2003-09-26,996.850000,0.976100,0.036708,0.535979
2003-09-29,1006.580000,-1.054100,0.128427,0.510309
2003-09-30,995.970000,2.234000,0.086749,0.520621
2003-10-01,1018.220000,0.198400,0.030019,0.513482
2003-10-02,1020.240000,0.941900,0.049060,0.526002
2003-10-03,1029.850000,0.437000,0.002008,0.491480
2003-10-06,1034.350000,0.473700,0.013937,0.493912
2003-10-07,1039.250000,-0.526300,0.033627,0.485959
2003-10-08,1033.780000,0.478800,0.000390,0.471178
2003-10-09,1038.730000,-0.064500,-0.014272,0.482529
2003-10-10,1038.060100,0.702300,-0.011213,0.479483
2003-10-13,1045.350000,0.395100,0.040931,0.475401
2003-10-14,1049.480000,-0.259200,0.015398,0.483761
2003-10-15,1046.760000,0.316200,0.011902,0.489960
2003-10-16,1050.069900,-1.023700,-0.003245,0.493053
2003-10-17,1039.319900,0.515700,0.018042,0.508630
2003-10-20,1044.680100,0.129200,0.059146,0.484375
2003-10-21,1046.030000,-1.498000,0.059049,0.502967
2003-10-22,1030.360000,0.331000,0.040520,0.493369
2003-10-23,1033.770000,-0.470100,0.002861,0.505439
2003-10-24,1028.910000,0.215800,0.063170,0.533661
2003-10-27,1031.130000,1.518700,0.097903,0.493123
2003-10-28,1046.790000,0.126100,0.041787,0.506978
2003-10-29,1048.110000,-0.111600,0.040466,0.503114
2003-10-30,1046.939900,0.360100,-0.011030,0.491367
2003-10-31,1050.710000,0.790900,-0.008303,0.515131
2003-11-03,1059.020000,-0.544800,0.076447,0.488400
2003-11-04,1053.250000,-0.136700,0.033672,0.477804
2003-11-05,1051.810100,0.593300,-0.017079,0.480382
2003-11-06,1058.050000,-0.457500,0.006743,0.496826
2003-11-07,1053.210000,-0.579200,0.026171,0.496899
2003-11-10,1047.110000,-0.051600,0.039299,0.486339
2003-11-11,1046.569900,1.142800,0.041571,0.507969
2003-11-12,1058.530000,-0.011300,0.063625,0.501601
2003-11-13,1058.410000,-0.761500,0.030591,0.497040
2003-11-14,1050.350000,-0.639800,-0.029123,0.495628
2003-11-17,1043.630000,-0.908400,0.050532,0.512620
2003-11-18,1034.150000,0.801600,0.102666,0.520604
2003-11-19,1042.439900,-0.843200,0.073176,0.499761
2003-11-20,1033.650000,0.157700,0.042261,0.507960
2003-11-21,1035.280000,1.622700,-0.006360,0.498178
2003-11-24,1052.080000,0.172000,0.071654,0.520509
2003-11-25,1053.890000,0.432700,0.084952,0.507675
2003-11-26,1058.450000,-0.023600,-0.007868,0.482698
2003-11-28,1058.200000,1.126400,-0.024452,0.510476
2003-12-01,1070.120000,-0.327100,0.058050,0.481352
2003-12-02,1066.620000,-0.177200,0.033828,0.482481
2003-12-03,1064.730000,0.468700,-0.017859,0.471759
2003-12-04,1069.720000,-0.768400,-0.015845,0.488712
2003-12-05,1061.500000,0.734800,0.019460,0.498261
2003-12-08,1069.300000,-0.852900,0.037396,0.477826
2003-12-09,1060.180100,-0.106600,0.046384,0.507374
2003-12-10,1059.050000,1.148200,0.030028,0.489461
2003-12-11,1071.210000,0.273500,0.022810,0.510480
2003-12-12,1074.140000,-0.567900,0.028366,0.501452
2003-12-15,1068.040000,0.663800,0.025958,0.482036
2003-12-16,1075.130000,0.125600,0.017815,0.507736
2003-12-17,1076.480000,1.179800,0.059057,0.503184
2003-12-18,1089.180100,-0.047700,0.011810,0.479611
2003-12-19,1088.660000,0.393100,-0.035147,0.488078
2003-12-22,1092.939900,0.281800,0.015356,0.476759
2003-12-23,1096.020000,-0.180700,0.023604,0.493082
2003-12-24,1094.040000,0.169100,0.028253,0.488608
2003-12-26,1095.890000,1.240100,-0.024628,0.480312
2003-12-29,1109.480000,0.014400,0.039573,0.485295
2003-12-30,1109.640000,0.205500,0.029250,0.478766
2003-12-31,1111.920000,-0.309400,-0.017241,0.479289
